x,y,z,h,local_x,local_y,local_z
399177.60827634454,6412102.785277513,123.98240350277112,12.95,-121.95,79.06,-17.91
399105.6874621731,6412085.374964793,123.97240350277112,12.939999999999998,-192.95000000000002,58.21,-17.92
399212.868331358,6412098.403974001,123.96240350277111,12.93,-86.52,76.38,-17.93
399128.37704196136,6412014.351223206,123.96240350277111,12.93,-166.87,-11.64,-17.93
399102.1061263598,6412079.820819153,123.95240350277112,12.919999999999998,-196.26,52.49,-17.94
399112.74139852746,6412031.863671761,123.95240350277112,12.919999999999998,-183.33,5.1000000000000005,-17.94
399147.7450991563,6412012.597467095,123.95240350277112,12.919999999999998,-147.44,-12.46,-17.94
399236.05946180475,6412087.475681883,123.94240350277111,12.91,-62.83,66.58,-17.95
399119.90107639413,6412003.206066963,123.94240350277111,12.91,-174.8,-23.18,-17.95
399168.53544273553,6412051.39223625,123.93240350277111,12.899999999999999,-128.54,27.29,-17.96
399164.58353694563,6412035.233639756,123.91240350277111,12.879999999999999,-131.71,10.96,-17.98
399258.944464482,6412036.515768693,123.90240350277111,12.869999999999997,-37.52,16.78,-17.990000000000002
399160.25309231464,6412044.682901597,123.90240350277111,12.869999999999997,-136.49,20.19,-17.990000000000002
399133.2098009419,6412040.068511957,123.89240350277112,12.86,-163.28,14.280000000000001,-18.0
399279.4942377037,6412075.512344444,123.88240350277111,12.849999999999998,-18.87,56.72,-18.01
399108.3035707601,6411991.480404377,123.88240350277111,12.849999999999998,-185.82,-35.45,-18.01
399117.6019318826,6412062.31510548,123.88240350277111,12.849999999999998,-179.94,35.75,-18.01
399133.7597888372,6412090.360280798,123.88240350277111,12.849999999999998,-165.15,64.54,-18.01
399148.1139593039,6412027.947494525,123.88240350277111,12.849999999999998,-147.81,2.89,-18.01
399163.38986680005,6412015.438144019,123.88240350277111,12.849999999999998,-131.95,-8.870000000000001,-18.01
399187.9428880228,6412024.887929667,123.87240350277112,12.84,-107.88,1.75,-18.02
399113.44717969524,6412056.2879971955,123.87240350277112,12.84,-183.8,29.53,-18.02
399156.9469862463,6412054.613443506,123.87240350277112,12.84,-140.27,29.95,-18.02
399205.01422887,6412097.260481934,123.86240350277112,12.829999999999998,-94.31,74.86,-18.03
399145.1942353038,6412046.939940702,123.86240350277112,12.829999999999998,-151.64000000000001,21.72,-18.03
399139.95487622725,6412016.106288365,123.85240350277112,12.82,-155.39000000000001,-9.33,-18.04
399177.45319715433,6412097.486603108,123.85240350277112,12.82,-121.85000000000001,73.76,-18.04
399101.2274049843,6412039.956937648,123.84240350277112,12.809999999999999,-195.22,12.63,-18.05
399129.6634851576,6412089.496338574,123.84240350277112,12.809999999999999,-169.20000000000002,63.480000000000004,-18.05
399135.8322413621,6412010.538166441,123.84240350277112,12.809999999999999,-159.24,-15.09,-18.05
399231.9819195838,6412087.001288126,123.83240350277111,12.8,-66.88,65.91,-18.06
399116.48670307704,6412027.518468218,123.83240350277111,12.8,-179.38,0.9400000000000001,-18.06
399124.1865129144,6412013.401714751,123.83240350277111,12.8,-171.01,-12.790000000000001,-18.06
399225.20184059796,6412110.444594825,123.82240350277112,12.79,-74.78,89.0,-18.07
399133.0699241943,6412045.271264544,123.82240350277112,12.79,-163.67000000000002,19.47,-18.07
399219.5824789101,6411999.79681593,123.81240350277112,12.779999999999998,-75.07000000000001,-21.79,-18.080000000000002
399244.4395417846,6412109.518067406,123.81240350277112,12.779999999999998,-55.52,89.0,-18.080000000000002
399167.5317830233,6412016.209785126,123.81240350277112,12.779999999999998,-127.85000000000001,-7.9,-18.080000000000002
399159.8351516604,6412024.779963983,123.80240350277111,12.77,-135.95,0.29,-18.09
399168.80642058636,6412056.394992592,123.80240350277111,12.77,-128.51,32.3,-18.09
399187.309784907,6412004.674983804,123.79240350277112,12.759999999999998,-107.54,-18.47,-18.1
399207.47969521617,6412037.86310846,123.79240350277112,12.759999999999998,-88.99,15.65,-18.1
399270.16422694206,6412008.593699816,123.79240350277112,12.759999999999998,-24.97,-10.57,-18.1
399155.8411375181,6412023.961153242,123.79240350277112,12.759999999999998,-139.9,-0.72,-18.1
399199.17325932614,6411996.354642782,123.78240350277112,12.75,-95.29,-26.21,-18.11
399100.63821796316,6412020.0322128385,123.78240350277112,12.75,-194.85,-7.3,-18.11
399112.4681224028,6411991.890538032,123.78240350277112,12.75,-181.68,-34.84,-18.11
399137.77986066486,6412065.528139883,123.78240350277112,12.75,-159.94,39.93,-18.11
399176.77872652886,6412052.717216366,123.78240350277112,12.75,-120.37,29.01,-18.11
399216.70951888716,6412098.959832224,123.77240350277111,12.739999999999998,-82.71000000000001,77.12,-18.12
399230.5653374105,6412001.6706406735,123.77240350277111,12.739999999999998,-64.19,-19.39,-18.12
399244.1675267426,6412099.089078584,123.77240350277111,12.739999999999998,-55.29,78.57000000000001,-18.12
399266.93218729016,6412048.124949728,123.77240350277111,12.739999999999998,-30.1,28.76,-18.12
399203.3229182552,6412027.2207541475,123.76240350277112,12.73,-92.63,4.82,-18.13
399229.2792434609,6412111.539713946,123.76240350277112,12.73,-70.76,90.29,-18.13
399109.5493285527,6412051.229651966,123.76240350277112,12.73,-187.45000000000002,24.29,-18.13
399124.9314357752,6412048.616650359,123.76240350277112,12.73,-171.96,22.42,-18.13
399235.9371337381,6412077.6602024855,123.75240350277112,12.719999999999999,-62.480000000000004,56.77,-18.14
399136.68904565304,6412070.526401841,123.75240350277112,12.719999999999999,-161.27,44.87,-18.14
399106.3374935486,6412091.180415612,123.74240350277111,12.709999999999997,-192.58,64.04,-18.150000000000002
399157.25213164923,6412063.859468939,123.72240350277112,12.689999999999998,-140.41,39.2,-18.17
399204.56526976975,6412092.096100487,123.71240350277111,12.68,-94.51,69.68,-18.18
399131.88414523995,6411999.655495032,123.71240350277111,12.68,-162.66,-26.150000000000002,-18.18
399172.9155308617,6412087.042801855,123.71240350277111,12.68,-125.88000000000001,63.11,-18.18
399164.85740803485,6412075.426999835,123.70240350277112,12.669999999999998,-133.37,51.120000000000005,-18.19
399164.62530784536,6412070.192104471,123.69240350277111,12.66,-133.35,45.88,-18.2
399171.23030108784,6411991.353084538,123.69240350277111,12.66,-122.96000000000001,-32.55,-18.2
399175.34427421016,6412012.539705908,123.69240350277111,12.66,-119.87,-11.19,-18.2
399210.72944575513,6411997.660228942,123.68240350277111,12.649999999999999,-83.81,-24.35,-18.21
399243.89344809053,6412089.240861443,123.68240350277111,12.649999999999999,-55.09,68.72,-18.21
399110.3571433902,6412091.907887365,123.68240350277111,12.649999999999999,-188.6,64.96000000000001,-18.21
399278.3398952695,6412013.295842667,123.67240350277112,12.64,-17.03,-5.48,-18.22
399211.17105641204,6412038.42618263,123.66240350277111,12.629999999999999,-85.33,16.39,-18.23
399236.5248387333,6412102.750979729,123.66240350277111,12.629999999999999,-63.1,81.86,-18.23
399135.4837386004,6411990.621872964,123.66240350277111,12.629999999999999,-158.63,-35.0,-18.23
399224.33834451356,6412096.049468063,123.65240350277111,12.619999999999997,-74.95,74.58,-18.240000000000002
399120.14784835454,6412012.69518197,123.65240350277111,12.619999999999997,-175.01,-13.69,-18.240000000000002
399120.69122178876,6412023.561623213,123.65240350277111,12.619999999999997,-174.99,-2.81,-18.240000000000002
399125.576207774,6412088.611938444,123.65240350277111,12.619999999999997,-173.24,62.4,-18.240000000000002
399155.943946955,6412018.82025544,123.65240350277111,12.619999999999997,-139.55,-5.8500000000000005,-18.240000000000002
399208.44617371616,6412072.89717644,123.64240350277112,12.61,-89.71000000000001,50.69,-18.25
399175.3507972775,6411992.095722502,123.64240350277112,12.61,-118.88,-31.61,-18.25
399123.8694414569,6412008.481271103,123.62240350277112,12.59,-171.09,-17.72,-18.27
399157.4750890332,6412084.702875331,123.61240350277112,12.579999999999998,-141.19,60.03,-18.28
399172.7015126326,6412057.238590807,123.61240350277112,12.579999999999998,-124.66,33.33,-18.28
399149.0721980473,6412053.040449284,123.60240350277112,12.57,-148.06,28.0,-18.29
399201.02317617094,6412101.907857358,123.59240350277112,12.559999999999999,-98.52,79.31,-18.3
399128.24076306634,6412004.246079561,123.59240350277112,12.559999999999999,-166.52,-21.740000000000002,-18.3
399192.5382459925,6412100.554469069,123.58240350277111,12.55,-106.93,77.55,-18.31
399153.1035099115,6412038.419590054,123.58240350277111,12.55,-143.33,13.59,-18.31
399176.60702194733,6412067.652768498,123.58240350277111,12.55,-121.26,43.92,-18.31
399208.64507794793,6412093.24116172,123.57240350277112,12.54,-90.49,71.02,-18.32
399109.8383296274,6412080.719892358,123.57240350277112,12.54,-188.58,53.76,-18.32
399247.7546486927,6412100.398030882,123.56240350277112,12.529999999999998,-51.77,80.05,-18.330000000000002
399141.45439803443,6412061.376564865,123.56240350277112,12.529999999999998,-156.07,35.96,-18.330000000000002
399151.6021617658,6412013.482943252,123.56240350277112,12.529999999999998,-143.63,-11.39,-18.330000000000002
399124.4403614624,6412023.661381456,123.54240350277112,12.509999999999998,-171.25,-2.5300000000000002,-18.35
399147.94748473103,6412033.221609259,123.54240350277112,12.509999999999998,-148.23,8.15,-18.35
399232.06982944655,6412077.185694825,123.53240350277112,12.5,-66.32000000000001,56.11,-18.36
399101.21313529945,6412054.003887365,123.53240350277112,12.5,-195.91,26.66,-18.36
399156.9636961709,6412059.117854765,123.53240350277112,12.5,-140.47,34.45,-18.36
399113.6211890704,6412036.827094835,123.52240350277111,12.489999999999998,-182.69,10.1,-18.37
399120.82704507705,6412032.825815138,123.52240350277111,12.489999999999998,-175.3,6.45,-18.37
399132.20535469,6412014.84763196,123.52240350277111,12.489999999999998,-163.07,-10.96,-18.37
399161.3531549061,6412079.580385204,123.52240350277111,12.489999999999998,-137.07,55.1,-18.37
399266.218458462,6412008.153005927,123.49240350277111,12.459999999999997,-28.89,-11.200000000000001,-18.400000000000002
399224.12500839046,6412075.405830115,123.48240350277112,12.45,-74.17,53.95,-18.41
399232.7240859561,6412102.203185676,123.48240350277112,12.45,-66.87,81.13,-18.41
399149.099705782,6412062.5501361005,123.48240350277112,12.45,-148.49,37.5,-18.41
399226.70646445046,6412000.955448755,123.47240350277112,12.439999999999998,-68.01,-20.29,-18.42
399105.55597106006,6412060.40237762,123.47240350277112,12.439999999999998,-191.88,33.26,-18.42
399125.8276441466,6412063.690989833,123.47240350277112,12.439999999999998,-171.79,37.52,-18.42
399240.41396644834,6412113.6565143615,123.46240350277111,12.43,-59.74,92.94,-18.43
399105.5311447487,6412065.49947323,123.46240350277111,12.43,-192.15,38.35,-18.43
399113.41867099795,6412051.954351243,123.46240350277111,12.43,-183.62,25.2,-18.43
399269.95023842173,6412028.887489725,123.45240350277112,12.419999999999998,-26.16,9.69,-18.44
399196.589863026,6412090.928415911,123.44240350277111,12.41,-102.42,68.13,-18.45
399100.6374702604,6412024.7977662645,123.44240350277111,12.41,-195.08,-2.54,-18.45
399244.0772249448,6412104.489675365,123.43240350277111,12.399999999999999,-55.64,83.96000000000001,-18.46
399105.4589115311,6412050.6958087385,123.43240350277111,12.399999999999999,-191.51,23.56,-18.46
399143.5424041752,6412012.018973449,123.43240350277111,12.399999999999999,-151.61,-13.24,-18.46
399124.120568441,6412017.229318611,123.42240350277112,12.39,-171.26,-8.97,-18.47
399160.16906979267,6412049.382384569,123.41240350277111,12.379999999999999,-136.8,24.88,-18.48
399164.89671845426,6412061.068484777,123.39240350277112,12.36,-132.64000000000001,36.78,-18.5
399171.36480586085,6412012.230785762,123.39240350277112,12.36,-123.83,-11.69,-18.5
399240.5372726293,6412103.32862515,123.38240350277111,12.349999999999998,-59.120000000000005,82.63,-18.51
399129.5440594571,6412059.577444253,123.38240350277111,12.349999999999998,-167.88,33.59,-18.51
399153.02843601245,6412053.490650529,123.38240350277111,12.349999999999998,-144.13,28.64,-18.51
399183.37963433575,6412028.671831857,123.37240350277112,12.34,-112.62,5.3100000000000005,-18.52
399216.49550751835,6412104.286294383,123.37240350277112,12.34,-83.18,82.43,-18.52
399161.0878264419,6412055.154869841,123.37240350277112,12.34,-136.16,30.69,-18.52
399208.96402144094,6412107.762631173,123.35240350277112,12.32,-90.87,85.54,-18.54
399129.34397867613,6412034.42795186,123.35240350277112,12.32,-166.87,8.46,-18.54
399195.3159140887,6412020.408053927,123.33240350277111,12.3,-100.3,-2.37,-18.56
399121.01226512063,6412048.104594329,123.33240350277111,12.3,-175.85,21.72,-18.56
399136.3112114258,6412045.635760199,123.33240350277111,12.3,-160.45000000000002,19.990000000000002,-18.56
399180.0425072137,6412069.139220984,123.30240350277111,12.27,-117.9,45.57,-18.59
399186.4307675235,6411994.115044011,123.28240350277112,12.25,-107.91,-29.060000000000002,-18.61
399108.4859298817,6412005.868289737,123.27240350277111,12.239999999999998,-186.33,-21.07,-18.62
399140.90716401965,6412046.89612513,123.26240350277112,12.23,-155.92000000000002,21.47,-18.63
399220.1452962496,6412094.839779564,123.25240350277112,12.219999999999999,-79.08,73.17,-18.64
399125.18533914787,6412033.516953903,123.25240350277112,12.219999999999999,-170.98,7.3500000000000005,-18.64
399152.7636209281,6412063.374833499,123.25240350277112,12.219999999999999,-144.87,38.5,-18.64
399152.38348842715,6412003.513814472,123.25240350277112,12.219999999999999,-142.37,-21.31,-18.64
399121.18270209944,6412043.120624902,123.23240350277112,12.2,-175.44,16.75,-18.66
399168.92853423,6412061.424941721,123.23240350277112,12.2,-128.63,37.33,-18.66
399137.2734902482,6412060.626824852,123.22240350277112,12.189999999999998,-160.21,35.01,-18.67
399108.92718284554,6412066.166875093,123.21240350277111,12.18,-188.79,39.18,-18.68
399148.97720212856,6412042.753108724,123.21240350277111,12.18,-147.66,17.72,-18.68
399164.3772454339,6412055.687244422,123.21240350277111,12.18,-132.9,31.38,-18.68
399161.2624014134,6412060.442593696,123.20240350277112,12.169999999999998,-136.24,35.980000000000004,-18.69
399236.06167554535,6412097.707421477,123.19240350277111,12.16,-63.32,76.8,-18.7
399239.89162303775,6412088.051998015,123.19240350277111,12.16,-59.03,67.34,-18.7
399124.95231306076,6412038.864355032,123.19240350277111,12.16,-171.47,12.68,-18.7
399152.87206637155,6412043.176231085,123.19240350277111,12.16,-143.79,18.330000000000002,-18.7
399101.57562772586,6412069.013827378,123.18240350277111,12.149999999999999,-196.27,41.67,-18.71
399148.8324530656,6412038.0846670475,123.18240350277111,12.149999999999999,-147.58,13.05,-18.71
399121.7529749236,6412067.641581019,123.17240350277112,12.14,-176.05,41.27,-18.72
399132.061011625,6412004.782923069,123.16240350277111,12.129999999999999,-162.73,-21.02,-18.73
399119.974112139,6411987.884814867,123.15240350277111,12.119999999999997,-173.99,-38.480000000000004,-18.740000000000002
399136.92612519924,6412050.712056196,123.15240350277111,12.119999999999997,-160.08,25.09,-18.740000000000002
399141.5146340441,6412051.402118933,123.15240350277111,12.119999999999997,-155.53,26.0,-18.740000000000002
399167.92347016494,6412021.016507623,123.15240350277111,12.119999999999997,-127.69,-3.08,-18.740000000000002
399108.7699969561,6412015.716025816,123.14240350277112,12.11,-186.52,-11.22,-18.75
399147.80654794385,6412018.030801618,123.14240350277112,12.11,-147.64000000000001,-7.03,-18.75
399122.53784200497,6412083.522210215,123.13240350277111,12.099999999999998,-176.03,57.17,-18.76
399279.6105466147,6412120.7491234215,123.12240350277112,12.09,-20.93,101.91,-18.77
399157.5114340972,6412088.575610673,123.11240350277112,12.079999999999998,-141.34,63.9,-18.78
399165.55677317677,6412085.374873399,123.11240350277112,12.079999999999998,-133.15,61.09,-18.78
399163.0928632401,6411995.759648423,123.10240350277112,12.07,-131.3,-28.54,-18.79
399183.30297363736,6411993.404688182,123.09240350277112,12.059999999999999,-111.0,-29.92,-18.8
399236.43656170915,6412112.766822538,123.09240350277112,12.059999999999999,-63.67,91.86,-18.8
399159.3347067386,6412015.012730247,123.09240350277112,12.059999999999999,-135.98,-9.49,-18.8
399205.39796574326,6412102.317877115,123.08240350277111,12.05,-94.17,79.93,-18.81
399167.19931754837,6412010.969711965,123.08240350277111,12.05,-127.93,-13.15,-18.81
399197.02223817946,6412095.332715144,123.07240350277112,12.04,-102.2,72.55,-18.82
399109.39455483883,6412035.95941801,123.07240350277112,12.04,-186.87,9.03,-18.82
399114.16007367923,6412092.085147671,123.06240350277112,12.029999999999998,-184.81,65.32000000000001,-18.830000000000002
399125.60955647007,6412068.517068754,123.06240350277112,12.029999999999998,-172.24,42.33,-18.830000000000002
399122.06944880844,6412088.140089362,123.05240350277111,12.02,-176.72,61.76,-18.84
399240.320085394,6412098.403370873,123.04240350277112,12.009999999999998,-59.1,77.7,-18.85
399136.896465409,6412040.741939833,123.04240350277112,12.009999999999998,-159.63,15.13,-18.85
399147.6910941176,6412007.734434762,123.03240350277112,12.0,-147.26,-17.32,-18.86
399200.6956740648,6412091.781888648,123.01240350277112,11.98,-98.36,69.18,-18.88
399116.68827501143,6411992.20788951,123.00240350277112,11.969999999999999,-177.48,-34.32,-18.89
399151.476742366,6412018.154385213,123.00240350277112,11.969999999999999,-143.98,-6.73,-18.89
399206.9007658651,6411997.364069695,122.98240350277112,11.95,-87.62,-24.830000000000002,-18.91
399125.6040343654,6412083.785011297,122.98240350277112,11.95,-172.98,57.58,-18.91
399161.40919809847,6412084.693609154,122.98240350277112,11.95,-137.26,60.21,-18.91
399141.3693357133,6412076.448106403,122.97240350277112,11.939999999999998,-156.88,51.01,-18.92
399145.41776089213,6412076.7336822655,122.97240350277112,11.939999999999998,-152.85,51.49,-18.92
399109.6189808683,6412056.001826371,122.96240350277111,11.93,-187.61,29.060000000000002,-18.93
399145.01607846766,6412036.796767621,122.96240350277111,11.93,-151.33,11.58,-18.93
399255.840610187,6412110.720996867,122.94240350277111,11.91,-44.19,90.75,-18.95
399164.9085038469,6412065.262773886,122.94240350277111,11.91,-132.83,40.97,-18.95
399208.77114061755,6412102.92631057,122.93240350277111,11.899999999999999,-90.83,80.7,-18.96
399104.3796123234,6412005.835791875,122.93240350277111,11.899999999999999,-190.43,-21.3,-18.96
399108.81997529586,6412026.315893843,122.93240350277111,11.899999999999999,-186.98,-0.63,-18.96
399116.4569065366,6412002.370786173,122.93240350277111,11.899999999999999,-178.20000000000002,-24.18,-18.96
399153.19507018407,6412078.361429228,122.93240350277111,11.899999999999999,-145.16,53.49,-18.96
399124.5392714823,6412020.1025028685,122.92240350277112,11.89,-170.98,-6.08,-18.97
399220.22906811984,6412074.752492983,122.90240350277111,11.869999999999997,-78.03,53.11,-18.990000000000002
399156.72864791803,6412044.05171882,122.88240350277111,11.849999999999998,-139.98,19.39,-19.01
399171.33986564784,6412017.117643444,122.88240350277111,11.849999999999998,-124.09,-6.8100000000000005,-19.01
399219.9922780618,6412104.7586245295,122.87240350277112,11.84,-79.71000000000001,83.07000000000001,-19.02
399214.9624477079,6411998.867993188,122.86240350277112,11.829999999999998,-79.64,-22.94,-19.03
399120.9516779375,6412038.115944309,122.86240350277112,11.829999999999998,-175.43,11.74,-19.03
399114.2109028513,6412086.696463565,122.85240350277112,11.82,-184.5,59.94,-19.04
399127.7555231952,6411989.181981772,122.85240350277112,11.82,-166.28,-36.81,-19.04
399116.9828184315,6412037.195806156,122.84240350277112,11.809999999999999,-179.35,10.63,-19.05
399124.3653397802,6412029.171369817,122.84240350277112,11.809999999999999,-171.59,2.97,-19.05
399125.0119769542,6412043.637010501,122.84240350277112,11.809999999999999,-171.64000000000001,17.45,-19.05
399133.29854990134,6412085.356676233,122.84240350277112,11.809999999999999,-165.37,59.52,-19.05
399143.228420139,6412016.309045014,122.84240350277112,11.809999999999999,-152.13,-8.97,-19.05
399117.21918650344,6412032.7492872765,122.83240350277111,11.8,-178.9,6.2,-19.06
399145.1609254443,6412061.838792686,122.83240350277111,11.8,-152.39000000000001,36.6,-19.06
399163.9243921326,6412020.508300097,122.83240350277111,11.8,-131.66,-3.7800000000000002,-19.06
399155.51391803974,6411988.896297224,122.81240350277112,11.779999999999998,-138.54,-35.76,-19.080000000000002
399102.07896979817,6412090.274228284,122.80240350277111,11.77,-196.79,62.93,-19.09
399129.7647375038,6412084.115237577,122.78240350277112,11.75,-168.84,58.11,-19.11
399223.72714215366,6412001.2491129385,122.77240350277111,11.739999999999998,-71.0,-20.14,-19.12
399136.8759621453,6412085.42465886,122.77240350277111,11.739999999999998,-161.8,59.76,-19.12
399143.671444276,6412007.006963008,122.76240350277112,11.73,-151.24,-18.240000000000002,-19.13
399144.51410321536,6412018.059221869,122.75240350277112,11.719999999999999,-150.93,-7.16,-19.14
399112.44511591026,6412016.149731563,122.74240350277111,11.709999999999997,-182.87,-10.61,-19.150000000000002
399157.32762492605,6412039.027086838,122.74240350277111,11.709999999999997,-139.14000000000001,14.4,-19.150000000000002
399212.67027274275,6412093.668018681,122.73240350277112,11.7,-86.49,71.64,-19.16
399112.474269181,6412026.940822798,122.72240350277112,11.689999999999998,-183.36,0.17,-19.17
399161.04381929385,6412069.623738607,122.72240350277112,11.689999999999998,-136.9,45.14,-19.17
399151.9859991607,6412023.115630771,122.71240350277111,11.68,-143.71,-1.75,-19.18
399220.8708532189,6412110.112558196,122.70240350277112,11.669999999999998,-79.09,88.46000000000001,-19.19
399228.3669067495,6412096.546243976,122.69240350277111,11.66,-70.95,75.27,-19.2
399108.69360975793,6412010.804013501,122.68240350277111,11.649999999999999,-186.36,-16.13,-19.21
399212.2530664113,6412073.364582055,122.67240350277112,11.64,-85.93,51.34,-19.22
399149.71197044884,6412087.319359583,122.67240350277112,11.64,-149.07,62.27,-19.22
399135.05224268424,6412028.226168081,122.66240350277111,11.629999999999999,-160.87,2.54,-19.23
399232.3055731858,6412097.047349462,122.65240350277111,11.619999999999997,-67.04,75.96000000000001,-19.240000000000002
399104.21278266545,6412014.8442472285,122.65240350277111,11.619999999999997,-191.03,-12.31,-19.240000000000002
399129.20730325143,6412049.051457589,122.64240350277112,11.61,-167.71,23.06,-19.25
399101.3563311834,6412034.734689276,122.63240350277111,11.599999999999998,-194.84,7.42,-19.26
399139.6521227594,6412011.275259455,122.63240350277111,11.599999999999998,-155.46,-14.17,-19.26
399145.4786147149,6412081.946790437,122.63240350277111,11.599999999999998,-153.04,56.7,-19.26
399105.1326770274,6412030.61825732,122.62240350277112,11.59,-190.87,3.49,-19.27
399115.8705376892,6412012.230409473,122.61240350277112,11.579999999999998,-179.26,-14.36,-19.28
399157.04528400936,6412078.8968295455,122.61240350277112,11.579999999999998,-141.34,54.21,-19.28
399203.0551348669,6411996.508077742,122.60240350277112,11.57,-91.42,-25.87,-19.29
399161.1296521663,6412064.753971394,122.60240350277112,11.57,-136.58,40.28,-19.29
399212.7482787167,6412108.591544238,122.58240350277111,11.55,-87.13,86.55,-19.31
399105.2431312563,6412035.198246387,122.58240350277111,11.55,-190.98,8.07,-19.31
399193.31189849373,6412105.392853283,122.57240350277112,11.54,-106.39,82.42,-19.32
399123.5280407391,6411988.504566031,122.56240350277112,11.529999999999998,-170.47,-37.69,-19.330000000000002
399141.5639652024,6412071.342832724,122.55240350277111,11.52,-156.44,45.92,-19.34
399108.95425487356,6412030.974828163,122.54240350277112,11.509999999999998,-187.07,4.03,-19.35
399164.19083546114,6412039.968012529,122.49240350277111,11.459999999999997,-132.33,15.67,-19.400000000000002
399233.9902647461,6412002.106384572,122.48240350277112,11.45,-60.79,-18.79,-19.41
399175.4056090962,6412017.762802504,122.48240350277112,11.45,-120.06,-5.97,-19.41
399120.03583703475,6412007.874989704,122.46240350277111,11.43,-174.89000000000001,-18.51,-19.43
399120.70479207544,6412028.416591374,122.45240350277112,11.419999999999998,-175.21,2.04,-19.44
399139.6236555064,6411985.947304748,122.45240350277112,11.419999999999998,-154.27,-39.47,-19.44
399145.0498534022,6412042.071249517,122.45240350277112,11.419999999999998,-151.55,16.85,-19.44
399243.15619287,6412078.714140454,122.44240350277111,11.41,-55.32,58.17,-19.45
399113.1213554419,6412081.743142816,122.42240350277112,11.39,-185.35,54.94,-19.47
399149.5761083241,6412083.251185364,122.42240350277112,11.39,-149.01,58.2,-19.47
399155.69065453514,6412013.976832789,122.42240350277112,11.39,-139.57,-10.700000000000001,-19.47
399169.2006135647,6412065.826949538,122.41240350277111,11.379999999999999,-128.57,41.74,-19.48
399167.2592869182,6412005.770807881,122.39240350277112,11.36,-127.62,-18.34,-19.5
399101.74555818544,6412064.850832826,122.37240350277112,11.34,-195.9,37.52,-19.52
399143.5390915585,6411986.589691333,122.36240350277112,11.329999999999998,-150.39000000000001,-38.64,-19.53
399112.46872683585,6412011.443146544,122.35240350277112,11.32,-182.62,-15.31,-19.54
399148.3459093633,6412022.369878623,122.34240350277112,11.309999999999999,-147.31,-2.67,-19.55
399143.813398014,6411996.858384334,122.33240350277111,11.3,-150.61,-28.37,-19.56
399188.92735091044,6412089.605499405,122.31240350277112,11.279999999999998,-110.01,66.44,-19.580000000000002
399167.09659916465,6412001.353519946,122.30240350277111,11.27,-127.57000000000001,-22.76,-19.59
399204.94870116684,6412107.125055221,122.26240350277112,11.23,-94.85000000000001,84.71000000000001,-19.63
399100.90567563445,6412029.950830001,122.25240350277112,11.219999999999999,-195.06,2.62,-19.64
399149.388255162,6412067.501988202,122.24240350277111,11.209999999999997,-148.44,42.46,-19.650000000000002
399153.2327712959,6412073.3237830885,122.24240350277111,11.209999999999997,-144.88,48.46,-19.650000000000002
399145.1578863278,6412066.76464193,122.22240350277112,11.189999999999998,-152.63,41.52,-19.67
399143.5306213906,6411992.026393297,122.22240350277112,11.189999999999998,-150.66,-33.21,-19.67
399151.2882459343,6411988.048597244,122.22240350277112,11.189999999999998,-142.72,-36.81,-19.67
399169.7457960456,6412084.422252066,122.18240350277111,11.149999999999999,-128.92000000000002,60.34,-19.71
399212.9841911821,6412103.304073642,122.16240350277111,11.129999999999999,-86.64,81.28,-19.73
399139.6050441782,6411996.370267553,122.15240350277111,11.119999999999997,-154.79,-29.060000000000002,-19.740000000000002
399140.88633243093,6412086.583075956,122.14240350277112,11.11,-157.85,61.11,-19.75
399184.6051620242,6412088.83252901,122.13240350277111,11.099999999999998,-114.29,65.46000000000001,-19.76
399116.20656218,6412007.358604105,122.13240350277111,11.099999999999998,-178.69,-19.21,-19.76
399163.08603730425,6412010.376900333,122.10240350277112,11.07,-132.01,-13.94,-19.79
399189.36890249024,6412104.801852001,122.08240350277111,11.05,-110.3,81.64,-19.81
399157.0845422121,6412074.099386604,122.08240350277111,11.05,-141.07,49.42,-19.81
399216.9105389458,6412109.161973712,122.07240350277112,11.04,-83.0,87.32000000000001,-19.82
399131.6570472554,6411984.338686404,122.07240350277112,11.04,-162.15,-41.46,-19.82
399132.586250882,6412049.779752108,122.05240350277111,11.02,-164.37,23.95,-19.84
399101.22868205496,6412049.337737099,122.01240350277112,10.98,-195.67000000000002,22.0,-19.88
399151.3115742319,6412008.280899528,122.01240350277112,10.98,-143.67000000000002,-16.6,-19.88
399159.8422563122,6412008.921261339,122.00240350277112,10.969999999999999,-135.18,-15.55,-19.89
399197.38666823815,6412106.017554436,121.97240350277112,10.939999999999998,-102.35000000000001,83.24,-19.92
399100.89330474555,6412044.868696703,121.97240350277112,10.939999999999998,-195.79,17.52,-19.92
399140.8989497192,6412036.12404861,121.96240350277111,10.93,-155.41,10.71,-19.93
399135.9061067355,6412030.988289762,121.93240350277111,10.899999999999999,-160.15,5.34,-19.96
399160.7686874623,6412074.51263444,121.89240350277112,10.86,-137.41,50.01,-20.0
399149.7792334375,6412071.878246423,121.88240350277111,10.849999999999998,-148.26,46.85,-20.01
399208.61858064414,6412097.887816205,121.87240350277112,10.84,-90.74,75.66,-20.02
399123.2276015333,6411998.4805690525,121.85240350277112,10.82,-171.25,-27.740000000000002,-20.04
399112.2440703951,6412006.778553369,121.84240350277112,10.809999999999999,-182.62,-19.98,-20.05
399181.87761780486,6412064.835958369,121.82240350277112,10.79,-115.86,41.36,-20.07
